,,,,,TestName,Presence Rivet 1,Presence Rivet 2,Presence Rivet 3,Presence Rivet 4,Presence Rivet 5,Presence Rivet 6,Presence Rivet 7,Presence Rivet 8,UUT Current Measurment,24 VDC Measurment,5 VDC Measurment,3.3 VDC Measurment,5V_Pressure_Transducer Measurment,VDC w/18 VAC Power,VDC w/7 VAC Power,Program & Verify Hardware,Program & Verify Serial Number,Verify Software Number,2.5V_Buf Reference,UIO1 Data Calibrated,UIO2 Data Calibrated,2.5V Reference Data Calibrated,UIO1 Calibration,UIO2 Calibration,2.5V Reference Calibration,UI1 Data Calibrated,UI2 Data Calibrated,UI3 Data Calibrated,UI4 Data Calibrated,UI5 Data Calibrated,UI6 Data Calibrated,UI7 Data Calibrated,UI1 Calibration,UI2 Calibration,UI3 Calibration,UI4 Calibration,UI5 Calibration,UI6 Calibration,UI7 Calibration,AO1 Data Calibrated,AO2 Data Calibrated,AO3 Data Calibrated,AO4 Data Calibrated,AO1 Calibration,AO2 Calibration,AO3 Calibration,AO4 Calibration,Binary Output 1 Led ON,Binary Output 2 Led ON,Binary Output 3 Led ON,Binary Output 4 Led ON,24 VAC Binary Output 1,24 VAC Binary Output 2,24 VAC Binary Output 3,24 VAC Binary Output 4,Binary Output 1 Led OFF,Binary Output 2 Led OFF,Binary Output 3 Led OFF,Binary Output 4 Led OFF,0 VAC Binary Output 1,0 VAC Binary Output 2,0 VAC Binary Output 3,0 VAC Binary Output 4,Binary Input 1 High,Binary Input 2 High,Binary Input 3 High,Binary Input 4 High,Binary Input 5 High,Binary Input 6 High,Binary Input 1 Low,Binary Input 2 Low,Binary Input 3 Low,Binary Input 4 Low,Binary Input 5 Low,Binary Input 6 Low,AO1 Voltage Output Mode 10V,AO2 Voltage Output Mode 10V,AO3 Voltage Output Mode 10V,AO4 Voltage Output Mode 10V,AO1 Voltage Output Mode 0V,AO2 Voltage Output Mode 0V,AO3 Voltage Output Mode 0V,AO4 Voltage Output Mode 0V,AO1 Current Output Mode 10 mA,AO2 Current Output Mode 10 mA,AO3 Current Output Mode 10 mA,AO4 Current Output Mode 10 mA,AO1 Current Output Mode 0 mA,AO2 Current Output Mode 0 mA,AO3 Current Output Mode 0 mA,AO4 Current Output Mode 0 mA,AO3 PWM Output Mode 80Hz,AO4 PWM Output Mode 80Hz,UI1 Voltage Input Mode 10V,UI2 Voltage Input Mode 10V,UI3 Voltage Input Mode 10V,UI4 Voltage Input Mode 10V,UI5 Voltage Input Mode 10V,UI6 Voltage Input Mode 10V,UI7 Voltage Input Mode 10V,UI1 Current Input Mode 10mA,UI2 Current Input Mode 10mA,UI3 Current Input Mode 10mA,UI4 Current Input Mode 10mA,UI5 Current Input Mode 10mA,UI6 Current Input Mode 10mA,UI7 Current Input Mode 10mA,UI1 Resistance Input Mode 10k,UI2 Resistance Input Mode 10k,UI3 Resistance Input Mode 10k,UI4 Resistance Input Mode 10k,UI5 Resistance Input Mode 10k,UI6 Resistance Input Mode 10k,UI7 Resistance Input Mode 10k,UIO1 Current Input Mode 10mA,UIO2 Current Input Mode 10mA,UIO1 Resistance Input Mode 10k,UIO2 Resistance Input Mode 10k,UIO1 Binary Input Mode "0",UIO2 Binary Input Mode "0",UIO1 Binary Input Mode "1",UIO2 Binary Input Mode "1",UIO1 Voltage Output Mode 10V,UIO2 Voltage Output Mode 10V,UIO1 Voltage Output Mode 0V,UIO2 Voltage Output Mode 0V,Rotary Address 1 SW1,Rotary Address 2 SW1,Rotary Address 3 SW1,Rotary Address 4 SW1,Rotary Address 5 SW1,Rotary Address 6 SW1,Rotary Address 7 SW1,Rotary Address 8 SW1,Rotary Address 9 SW1,Rotary Address 1 SW2,Rotary Address 2 SW2,Rotary Address 3 SW2,Rotary Address 4 SW2,Rotary Address 5 SW2,Rotary Address 6 SW2,Rotary Address 7 SW2,Rotary Address 8 SW2,Rotary Address 9 SW2,J11 Address J11.1,J11 Address J11.3,J11 Address J11.5,J11 Address J11.7
S224900514,11/12/2022 05:09:30 a. m.,255.92s,2,Passed,,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,0.1499,24.9383,4.9940,3.3202,5.0702,23.5673,16.3652,Passed,Passed,014565,2492.42,024F44E70006572F00059C20FFFD26EB,0250451FFFF25701FFEE9C25FFE826FA,025D9BC7,Passed,Passed,Passed,0251DA4777D80B6C6DE6000689D10005,0252DA2777BE0B6E6E10000389EE0002,0253DA1977BD0B6A6DC40005899D0003,0254D9D877920B626E23000A8A220007,0255DA1877C40B6E6DBB0001899E0000,0256D9EB77A40B786E11FFF389F3FFF2,0257DA4177D80B6D6DBA000889930006,Passed,Passed,Passed,Passed,Passed,Passed,Passed,02586E06000C,02596E49FFF6,025A6DF8FFF6,025B6E020005,Passed,Passed,Passed,Passed,19278,26223,57838,37637,23.94,23.94,23.94,23.96,0,0,0,0,0.08,0.11,0.11,0.10,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,10.05,10.02,9.99,10.04,0.00,0.01,0.00,0.00,10.02,10.08,10.02,10.04,0.00,0.04,0.00,0.00,80.00,80.00,10.09,10.09,10.09,10.09,10.09,10.09,10.09,10.00,10.00,10.00,10.00,10.00,10.00,10.00,9998,9997,9998,9999,9998,9998,9998,10.01,10.01,9994,10014,Passed,Passed,Passed,Passed,9.99,9.99,0.01,0.01,10,20,30,10,40,50,60,70,80,1,2,3,4,5,4,6,7,8,89,88,86,82
S224900535,11/12/2022 05:14:10 a. m.,257.96s,2,Passed,,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,0.1536,24.8112,4.9932,3.3111,5.0825,23.2460,16.2299,Passed,Passed,014565,2492.83,024F450A0007575D00049C12FFFF26F3,025044C2FFF05737FFEE9C0FFFF02703,025D9BCD,Passed,Passed,Passed,0251DA1B77C00B696DD3000789A70005,0252D9A677720B656DCD000389B10002,0253D9DF779B0B666DAA0004897C0003,0254D99B77620B5B6D740009893E0009,0255D99C776F0B636DEF000289D10000,0256D9CE779F0B796DDAFFF2899DFFF0,0257D99C77750B616DE6000889CC0007,Passed,Passed,Passed,Passed,Passed,Passed,Passed,02586E14000A,02596E33FFF4,025A6E58FFF5,025B6E4C0004,Passed,Passed,Passed,Passed,20865,22516,58568,44967,23.94,23.94,23.94,23.96,0,0,0,0,0.07,0.09,0.09,0.08,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,10.03,10.03,9.99,10.04,0.01,0.01,0.00,0.01,10.06,10.00,10.00,10.07,0.00,0.00,0.00,0.00,80.00,80.00,10.08,10.08,10.08,10.08,10.08,10.08,10.08,10.01,10.01,10.00,10.01,10.00,10.00,10.01,9999,9999,10001,10002,10000,10000,10001,10.01,10.01,9995,10016,Passed,Passed,Passed,Passed,9.96,9.98,0.01,0.01,10,20,30,10,40,50,60,70,80,1,2,3,4,5,4,6,7,8,89,88,86,82
S224900535,11/12/2022 05:18:34 a. m.,256.86s,2,Passed,,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,0.1521,24.9454,4.9929,3.3110,5.0827,23.5906,16.3364,Passed,Passed,014565,2492.83,024F45090007575600039C0C000126EE,025044C1FFF05731FFF09C11FFEB2701,025D9BCD,Passed,Passed,Passed,0251DA2377CA0B6C6DCF0006899E0004,0252D9AD777A0B676DC8000389AB0002,0253D9E777A60B686DA5000489770002,0254D9A2776C0B5D6D6F0009893A0007,0255D9A277770B656DEB000289C80000,0256D9D477A80B7C6DD8FFF18993FFF0,0257D9A0777E0B636DE3000889C80007,Passed,Passed,Passed,Passed,Passed,Passed,Passed,02586E0F000A,02596E2FFFF4,025A6E54FFF5,025B6E440005,Passed,Passed,Passed,Passed,20284,20865,57181,44110,23.94,23.94,23.94,23.96,0,0,0,0,0.09,0.11,0.11,0.10,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,10.03,10.02,10.02,10.02,0.01,0.01,0.00,0.01,10.08,10.01,10.00,10.09,0.00,0.00,0.00,0.00,80.00,80.00,10.08,10.08,10.08,10.08,10.08,10.08,10.08,10.01,10.00,10.00,10.00,10.00,10.00,10.00,10002,10003,10004,10005,10004,10005,10005,10.01,10.01,9989,10013,Passed,Passed,Passed,Passed,9.96,9.99,0.01,0.01,8,18,8,18,8,28,8,28,8,1,2,3,4,5,4,6,7,8,89,88,86,82
S224900535,11/12/2022 05:23:22 a. m.,257.61s,2,Passed,,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,0.1524,24.9436,4.9929,3.3113,5.0827,23.5630,16.3566,Passed,Passed,014565,2491.04,024F450A0005575400049C08000626DE,025044C1FFF05731FFED9C0FFFEE26F1,025D9BB1,Passed,Passed,Passed,0251DA2977CC0B6C6DCD000789990005,0252D9B3777C0B686DC7000389AB0001,0253D9EC77A90B686DA4000489730003,0254D9A877700B5E6D6E000A89360008,0255D9A9777A0B666DEA000189CCFFFF,0256D9D977AB0B7B6DD5FFF28993FFF0,0257D9A777810B636DE1000889C30007,Passed,Passed,Passed,Passed,Passed,Passed,Passed,02586E0E000A,02596E2DFFF4,025A6E52FFF6,025B6E430005,Passed,Passed,Passed,Passed,20284,21055,57148,43984,23.94,23.94,23.94,23.96,0,0,0,0,0.10,0.12,0.10,0.08,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,10.03,10.01,9.96,10.03,0.01,0.01,0.00,0.01,10.06,10.01,10.00,10.08,0.00,0.00,0.00,0.00,80.00,80.00,10.08,10.08,10.08,10.08,10.08,10.08,10.08,10.01,10.00,10.00,10.00,10.00,10.00,10.00,10004,10006,10005,10005,10005,10005,10006,10.01,10.01,9987,10012,Passed,Passed,Passed,Passed,9.96,9.99,0.01,0.01,10,20,30,40,50,60,70,80,90,1,2,3,4,5,4,6,7,8,89,88,86,82
S224900535,11/12/2022 05:28:05 a. m.,257.99s,2,Passed,,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,0.1520,24.9567,4.9929,3.3116,5.0827,23.4282,16.0923,Passed,Passed,014565,2491.57,024F450A0008575600039C13FFFC26EA,025044C3FFEF5732FFED9C13FFED26F8,025D9BB9,Passed,Passed,Passed,0251DA3177CF0B6C6DCF0006899D0004,0252D9BC777F0B686DC9000489AB0003,0253D9F577AB0B6A6DA7000389720003,0254D9AF77730B5F6D700008893A0007,0255D9B1777C0B666DEC000289C70001,0256D9E377AE0B7C6DD6FFF28994FFF0,0257D9AF77830B636DE3000789C80007,Passed,Passed,Passed,Passed,Passed,Passed,Passed,02586E0F000A,02596E2EFFF6,025A6E54FFF5,025B6E460005,Passed,Passed,Passed,Passed,20673,22160,58127,43346,23.94,23.94,23.94,23.96,0,0,0,0,0.11,0.13,0.12,0.11,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,10.03,10.01,9.97,10.03,0.01,0.01,0.00,0.01,10.08,10.00,10.01,10.08,0.00,0.00,0.00,0.00,80.00,80.00,10.09,10.09,10.09,10.09,10.09,10.09,10.09,10.00,10.01,10.01,10.00,10.00,10.00,10.00,10003,10003,10003,10004,10005,10004,10004,10.01,10.01,9992,10014,Passed,Passed,Passed,Passed,9.96,9.99,0.01,0.01,10,20,30,40,50,40,60,70,80,1,2,3,4,5,4,6,7,8,89,88,86,82
S224900535,11/12/2022 05:32:28 a. m.,257.11s,2,Passed,,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,0.1517,24.9846,4.9930,3.3125,5.0829,23.5862,16.5605,Passed,Passed,014565,2491.11,024F45090007575200049C04000D26D8,025044C0FFF2572FFFEE9C08FFF626EC,025D9BB2,Passed,Passed,Passed,0251DA3F77D90B6D6DCC000789990004,0252D9CE778C0B686DC6000489A60002,0253DA0477B60B6A6DA3000389730002,0254D9BD777C0B5F6D6B000A89350007,0255D9C277880B666DE9000289C30001,0256D9F277B80B7C6DD5FFF18990FFF0,0257D9BE778D0B646DE0000889C30008,Passed,Passed,Passed,Passed,Passed,Passed,Passed,02586DFC000C,02596E1DFFF7,025A6E4FFFF5,025B6E3F0005,Passed,Passed,Passed,Passed,19483,19686,58693,37031,23.94,23.94,23.94,23.96,0,0,0,0,0.11,0.13,0.12,0.11,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,10.05,10.03,9.87,10.04,0.01,0.01,0.00,0.01,10.08,10.01,10.01,10.08,0.00,0.00,0.00,0.00,80.00,80.00,10.09,10.08,10.08,10.08,10.08,10.08,10.08,10.00,10.00,10.00,10.00,10.00,10.00,10.01,9995,9998,9998,10000,9998,9999,10000,10.01,10.01,9984,10008,Passed,Passed,Passed,Passed,9.96,9.97,0.01,0.01,10,20,30,40,50,60,70,80,90,1,2,3,4,5,4,6,7,8,89,88,86,82
S224900535,11/12/2022 05:48:52 a. m.,258.37s,2,Passed,,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,0.1535,24.8883,4.9930,3.3110,5.0826,23.5389,16.3758,Passed,Passed,014565,2492.92,024F45070006575500019C06000226EC,025044BFFFF05731FFED9C0BFFEB2700,025D9BCF,Passed,Passed,Passed,0251DA2877C50B6B6DCC000589990005,0252D9B077730B646DC5000589AC0003,0253D9EC77A10B686DA3000189730002,0254D9A677680B5E6D6B000989360007,0255D9A677710B636DE8000389C80001,0256D9DA77A40B7B6DD4FFF08994FFEF,0257D9A477780B616DDF000989C40008,Passed,Passed,Passed,Passed,Passed,Passed,Passed,02586E0C0009,02596E2BFFF3,025A6E50FFF5,025B6E420006,Passed,Passed,Passed,Passed,20284,21243,57512,43475,23.94,23.94,23.94,23.96,0,0,0,0,0.11,0.12,0.11,0.09,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,10.05,10.02,10.04,10.02,0.01,0.01,0.00,0.01,10.08,10.02,10.01,10.08,0.00,0.00,0.00,0.00,80.00,80.00,10.09,10.09,10.09,10.09,10.09,10.09,10.09,10.01,10.00,10.01,10.00,10.00,10.00,10.01,10006,10008,10008,10009,10009,10009,10009,10.01,10.01,9986,10010,Passed,Passed,Passed,Passed,9.96,9.99,0.01,0.01,10,20,30,40,50,60,70,80,90,1,2,3,4,5,4,6,7,8,89,88,86,82
S224900535,11/12/2022 05:53:26 a. m.,256.57s,2,Passed,,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,0.1527,24.9528,4.9929,3.3115,5.0827,23.6607,23.0553,Passed,Passed,014565,2491.04,024F45080008575300049C06000526DF,025044BFFFF3572FFFEF9C07FFF026F5,025D9BB1,Passed,Passed,Passed,0251DA3177CF0B6C6DCC000789940006,0252D9C077810B686DC6000489A70002,0253D9F677AC0B686DA3000389770002,0254D9B077730B5E6D6D000A89350008,0255D9B4777F0B666DE8000289C40001,0256D9E577AF0B7B6DD5FFF28994FFF0,0257D9B277850B636DDF000989C30008,Passed,Passed,Passed,Passed,Passed,Passed,Passed,02586E0C000A,02596E2BFFF5,025A6E51FFF5,025B6E410006,Passed,Passed,Passed,Passed,20087,20865,57081,43858,23.94,23.94,23.94,23.96,0,0,0,0,0.07,0.08,0.08,0.06,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,10.05,10.01,10.00,10.02,0.01,0.01,0.00,0.01,10.06,10.00,10.01,10.08,0.00,0.00,0.00,0.00,80.00,80.00,10.09,10.09,10.09,10.09,10.09,10.09,10.09,10.00,10.01,10.00,10.00,10.01,10.00,10.01,9997,10001,10002,10003,10003,10003,10003,10.01,10.01,9988,10014,Passed,Passed,Passed,Passed,9.99,9.99,0.01,0.01,10,20,30,40,50,60,70,80,90,1,2,3,4,5,4,6,7,8,89,88,86,82
S224900535,11/12/2022 05:57:47 a. m.,257.37s,2,Passed,,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,0.1517,24.9829,4.9929,3.3122,5.0827,23.6413,16.6242,Passed,Passed,014565,2491.28,024F450A0006575400049C17FFFA26EF,025044C2FFF05732FFEC9C1BFFE226FC,025D9BB4,Passed,Passed,Passed,0251DA3377D30B6D6DCF0006899D0003,0252D9C077840B686DC9000489A70003,0253D9F877B00B6A6DA7000389740002,0254D9B377770B606D6F000989360007,0255D9B477810B656DEB000389C80001,0256D9E677B20B7C6DD8FFF18993FFF0,0257D9B277870B636DE2000989C40008,Passed,Passed,Passed,Passed,Passed,Passed,Passed,02586E0E000B,02596E2DFFF6,025A6E53FFF5,025B6E440005,Passed,Passed,Passed,Passed,19888,20479,56709,44110,23.94,23.94,23.94,23.96,0,0,0,0,0.09,0.10,0.08,0.06,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,10.05,10.02,9.90,10.03,0.01,0.01,0.00,0.01,10.06,10.00,10.01,10.08,0.00,0.00,0.00,0.00,80.00,80.00,10.09,10.09,10.09,10.09,10.09,10.09,10.09,10.00,10.01,10.00,10.00,10.00,10.00,10.01,10001,9999,10001,10001,10001,10001,10001,10.01,10.01,10003,10019,Passed,Passed,Passed,Passed,9.96,9.99,0.01,0.01,10,20,30,40,50,60,70,80,90,1,2,3,4,5,4,6,7,8,89,88,86,82
S224900535,11/12/2022 06:02:12 a. m.,256.72s,2,Passed,,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,0.1518,24.9841,4.9929,3.3125,5.0827,23.4606,16.0531,Passed,Passed,014565,2491.18,024F45070009575100059C0DFFFC26EE,025044BEFFF3572EFFEE9C07FFF326F9,025D9BB3,Passed,Passed,Passed,0251DA4477D80B6D6DCA000789950006,0252D9D177880B6A6DC5000289A20002,0253DA0877B40B6A6DA1000489730002,0254D9C1777C0B5F6D6B000889300008,0255D9C677860B686DE6000289C30001,0256D9F777B60B7D6DD1FFF1898AFFF2,0257D9C3778C0B646DDD000889BF0008,Passed,Passed,Passed,Passed,Passed,Passed,Passed,02586E09000A,02596E28FFF6,025A6E4FFFF5,025B6E400004,Passed,Passed,Passed,Passed,20479,21798,57610,43984,23.94,23.94,23.94,23.96,0,0,0,0,0.07,0.09,0.08,0.07,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,10.03,10.01,9.96,10.03,0.01,0.01,0.00,0.01,10.06,10.01,10.01,10.08,0.00,0.00,0.00,0.00,80.00,80.00,10.09,10.09,10.09,10.09,10.09,10.09,10.09,10.01,10.00,10.00,10.00,10.01,10.01,10.01,9993,10000,10001,10000,10001,10002,10002,10.01,10.01,9999,10019,Passed,Passed,Passed,Passed,9.96,9.99,0.01,0.01,10,20,30,10,40,50,40,60,70,1,2,3,4,5,4,6,7,8,89,88,86,82
S224900520,11/12/2022 01:09:02 p. m.,257.94s,2,Passed,,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,0.1525,24.9213,5.0131,3.2982,5.0854,23.4079,16.3832,Passed,Passed,014565,2502.77,024F45040007577E00059CB3FFFE26FA,0250453EFFF05791FFED9CB8FFEA2706,025D9C6C,Passed,Passed,Passed,0251D80576950B4D6DE5000689C20005,0252D7A176490B486E5E00048A5C0003,0253D80176740B476E0F00058A000002,0254D83376AA0B4C6E3D00098A280008,0255D810769D0B506E3700028A310002,0256D814769E0B606E5CFFF18A75FFF0,0257D803769C0B4C6E57000A8A520007,Passed,Passed,Passed,Passed,Passed,Passed,Passed,02586E43000B,02596EBDFFF5,025A6EA8FFF5,025B6EAA0006,Passed,Passed,Passed,Passed,19686,26516,54516,43346,23.94,23.94,23.94,23.96,0,0,0,0,0.07,0.09,0.08,0.07,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,10.01,10.01,9.97,10.01,0.01,0.01,0.01,0.01,9.99,9.95,10.02,10.08,0.01,0.00,0.00,0.05,80.00,80.00,10.09,10.09,10.09,10.09,10.09,10.09,10.09,10.01,10.00,10.00,10.00,10.01,10.00,10.00,9995,10001,10001,10000,10001,10001,10001,10.01,10.01,9999,10021,Passed,Passed,Passed,Passed,9.95,9.99,0.01,0.01,10,20,30,40,50,40,60,70,80,1,2,3,4,5,4,6,7,8,89,88,86,82
S224900520,11/12/2022 01:15:36 p. m.,257.66s,2,Passed,,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,0.1514,24.9600,5.0132,3.2991,5.0855,23.0036,16.2611,Passed,Passed,014565,2503.22,024F45060005577D00039CB0000726EC,0250453FFFEF578FFFED9CBAFFE52707,025D9C73,Passed,Passed,Passed,0251D80D76970B4D6DE4000689C30005,0252D7A6764A0B486E5E00048A610002,0253D80876760B476E0E000489FD0002,0254D83C76AD0B4C6E3A00098A270008,0255D815769E0B506E3500028A360000,0256D81C76A00B606E5BFFF18A73FFEF,0257D80B769E0B4D6E5700098A480009,Passed,Passed,Passed,Passed,Passed,Passed,Passed,02586E3F000B,02596EB9FFF5,025A6EA7FFF4,025B6EA60006,Passed,Passed,Passed,Passed,19686,26661,55187,43019,23.94,23.94,23.94,23.96,0,0,0,0,0.08,0.09,0.08,0.07,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,10.03,10.01,10.00,10.01,0.01,0.01,0.01,0.01,9.99,9.96,10.01,10.07,0.01,0.00,0.00,0.05,80.00,80.00,10.09,10.09,10.09,10.09,10.09,10.09,10.09,10.00,10.00,10.00,10.00,10.00,10.01,10.01,9997,9998,9999,10000,10001,10000,10001,10.01,10.01,9985,10017,Passed,Passed,Passed,Passed,9.95,9.98,0.01,0.01,10,20,30,10,40,50,60,70,80,1,2,3,4,5,4,6,7,8,89,88,86,82
S224900520,11/12/2022 01:20:04 p. m.,258.80s,2,Passed,,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,0.1505,25.0226,5.0133,3.2999,5.0856,23.3577,16.4053,Passed,Passed,014565,2503.30,024F45040008577A00059CB3FFFC26F5,0250453DFFF1578EFFEE9CB6FFE92706,025D9C75,Passed,Passed,Passed,0251D817769A0B4C6DE2000789C30005,0252D7B5764E0B496E5B00038A570002,0253D81276780B466E0C000589F70004,0254D84576AE0B4A6E38000B8A1E000A,0255D82276A20B526E3400028A2C0001,0256D82676A20B5F6E5AFFF28A6FFFF0,0257D81776A20B4E6E5500078A440007,Passed,Passed,Passed,Passed,Passed,Passed,Passed,02586E41000C,02596EBCFFF5,025A6EA8FFF4,025B6EA60004,Passed,Passed,Passed,Passed,19278,26223,54210,42821,23.94,23.94,23.94,23.96,0,0,0,0,0.09,0.12,0.12,0.11,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,10.01,10.01,9.89,10.01,0.02,0.01,0.01,0.01,9.99,9.96,10.01,10.07,0.01,0.00,0.00,0.05,80.00,80.00,10.09,10.09,10.09,10.09,10.09,10.09,10.09,10.00,10.00,10.00,10.00,10.00,10.00,10.00,9998,10001,9998,9999,10000,10000,9999,10.01,10.01,9990,10015,Passed,Passed,Passed,Passed,9.95,9.99,0.01,0.01,10,20,30,40,50,60,70,80,90,1,2,3,4,5,4,6,7,8,89,88,86,82
S224900520,11/12/2022 01:25:28 p. m.,257.06s,2,Passed,,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,0.1512,24.9991,5.0134,3.2998,5.0853,23.6095,16.4215,Passed,Passed,014565,2501.81,024F45040007577C00019CB9FFFA26EC,0250453DFFF1578EFFEC9CBBFFE326FF,025D9C5D,Passed,Passed,Passed,0251D815769A0B4E6DE3000689C30004,0252D7B0764E0B476E5C00048A570004,0253D81076780B476E0C000489FD0001,0254D84476AF0B4C6E3900098A1E0009,0255D81E76A00B506E3500028A300002,0256D82576A30B616E5BFFF08A6EFFF0,0257D81376A10B4C6E5700098A440009,Passed,Passed,Passed,Passed,Passed,Passed,Passed,02586E4A0008,02596EC7FFF2,025A6EAAFFF3,025B6EA90006,Passed,Passed,Passed,Passed,18437,24371,55151,38309,23.94,23.94,23.94,23.96,0,0,0,0,0.07,0.09,0.09,0.08,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,10.01,10.01,9.96,10.01,0.01,0.01,0.01,0.01,9.99,9.96,10.01,10.07,0.01,0.00,0.00,0.05,80.00,80.00,10.09,10.09,10.09,10.09,10.09,10.09,10.09,10.01,10.00,10.00,10.00,10.00,10.00,10.00,9996,9999,10000,10000,10001,10001,10000,10.01,10.01,9993,10020,Passed,Passed,Passed,Passed,9.95,9.99,0.01,0.01,10,20,30,40,50,40,60,70,80,1,2,3,4,5,4,6,7,8,89,88,86,82
S224900520,11/12/2022 01:30:54 p. m.,257.91s,2,Passed,,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,0.1508,25.0040,5.0132,3.2999,5.0855,23.6323,16.1621,Passed,Passed,014565,2502.95,024F45060007577D00039CB3000326EF,0250453EFFF25791FFEC9CB4FFF826FE,025D9C6F,Passed,Passed,Passed,0251D812769B0B4C6DE3000889BE0006,0252D7AC76520B486E5C00058A570004,0253D80D76790B476E0E000489FC0002,0254D84176AE0B4B6E3A00098A220008,0255D81B76A30B506E3700018A310001,0256D82176A40B606E5CFFF18A74FFEF,0257D81176A20B4D6E5800098A4C0006,Passed,Passed,Passed,Passed,Passed,Passed,Passed,02586E2E000D,02596EA8FFF7,025A6EA1FFF5,025B6E9E0007,Passed,Passed,Passed,Passed,19686,26805,55406,42282,23.94,23.94,23.94,23.96,0,0,0,0,0.10,0.12,0.11,0.10,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,10.03,10.01,9.94,10.01,0.02,0.01,0.01,0.01,9.99,9.96,10.02,10.07,0.01,0.00,0.00,0.05,80.00,80.00,10.09,10.08,10.09,10.09,10.09,10.08,10.09,10.00,10.00,10.00,10.00,10.00,10.00,10.00,9993,9994,9997,9999,9997,9997,9998,10.01,10.01,9988,10017,Passed,Passed,Passed,Passed,9.95,9.99,0.01,0.01,10,20,30,10,40,50,60,70,80,1,2,3,4,5,4,6,7,8,89,88,86,82
S224900520,11/12/2022 01:36:55 p. m.,258.95s,2,Passed,,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,0.1515,24.9967,5.0133,3.2998,5.0855,23.6136,22.9452,Passed,Passed,014565,2503.02,024F45040007577900059CA8000F26F5,0250453CFFF3578BFFEF9CB0FFF82703,025D9C70,Passed,Passed,Passed,0251D818769B0B4C6DE1000789BF0006,0252D7B6764F0B496E5B00048A560003,0253D81476790B476E0B000489F80003,0254D84776B00B4B6E3800098A220009,0255D82376A20B516E3300028A2C0001,0256D82976A30B606E5AFFF08A70FFEF,0257D81876A20B4E6E5300098A440008,Passed,Passed,Passed,Passed,Passed,Passed,Passed,02586E3F000A,02596EBAFFF4,025A6EA4FFF6,025B6EA40006,Passed,Passed,Passed,Passed,20479,28854,57999,44047,23.94,23.94,23.94,23.96,0,0,0,0,0.07,0.09,0.08,0.07,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,10.01,10.01,9.97,10.01,0.02,0.01,0.01,0.01,9.99,9.95,10.02,10.07,0.01,0.00,0.00,0.05,80.00,80.00,10.09,10.09,10.09,10.09,10.08,10.09,10.09,10.01,10.01,10.00,10.01,10.00,10.00,10.00,9998,10000,9999,9999,10001,10001,10001,10.01,10.01,10000,10022,Passed,Passed,Passed,Passed,9.95,9.99,0.01,0.01,10,20,30,10,40,50,60,70,80,1,2,3,4,5,4,6,7,8,89,88,86,82
