,,,,,TestName,Presence Rivet 1,Presence Rivet 2,Presence Rivet 3,Presence Rivet 4,Presence Rivet 5,Presence Rivet 6,Presence Rivet 7,Presence Rivet 8,UUT Current Measurment,24 VDC Measurment,5 VDC Measurment,3.3 VDC Measurment,5V_Pressure_Transducer Measurment,VDC w/18 VAC Power,VDC w/7 VAC Power,Program & Verify Hardware,Program & Verify Serial Number,Verify Software Number,2.5V_Buf Reference,UIO1 Data Calibrated,UIO2 Data Calibrated,2.5V Reference Data Calibrated,UIO1 Calibration,UIO2 Calibration,2.5V Reference Calibration,UI1 Data Calibrated,UI2 Data Calibrated,UI3 Data Calibrated,UI4 Data Calibrated,UI5 Data Calibrated,UI6 Data Calibrated,UI7 Data Calibrated,UI1 Calibration,UI2 Calibration,UI3 Calibration,UI4 Calibration,UI5 Calibration,UI6 Calibration,UI7 Calibration,AO1 Data Calibrated,AO2 Data Calibrated,AO3 Data Calibrated,AO4 Data Calibrated,AO1 Calibration,AO2 Calibration,AO3 Calibration,AO4 Calibration,Binary Output 1 Led ON,Binary Output 2 Led ON,Binary Output 3 Led ON,Binary Output 4 Led ON,24 VAC Binary Output 1,24 VAC Binary Output 2,24 VAC Binary Output 3,24 VAC Binary Output 4,Binary Output 1 Led OFF,Binary Output 2 Led OFF,Binary Output 3 Led OFF,Binary Output 4 Led OFF,0 VAC Binary Output 1,0 VAC Binary Output 2,0 VAC Binary Output 3,0 VAC Binary Output 4,Binary Input 1 High,Binary Input 2 High,Binary Input 3 High,Binary Input 4 High,Binary Input 5 High,Binary Input 6 High,Binary Input 1 Low,Binary Input 2 Low,Binary Input 3 Low,Binary Input 4 Low,Binary Input 5 Low,Binary Input 6 Low,AO1 Voltage Output Mode 10V,AO2 Voltage Output Mode 10V,AO3 Voltage Output Mode 10V,AO4 Voltage Output Mode 10V,AO1 Voltage Output Mode 0V,AO2 Voltage Output Mode 0V,AO3 Voltage Output Mode 0V,AO4 Voltage Output Mode 0V,AO1 Current Output Mode 10 mA,AO2 Current Output Mode 10 mA,AO3 Current Output Mode 10 mA,AO4 Current Output Mode 10 mA,AO1 Current Output Mode 0 mA,AO2 Current Output Mode 0 mA,AO3 Current Output Mode 0 mA,AO4 Current Output Mode 0 mA,AO3 PWM Output Mode 80Hz,AO4 PWM Output Mode 80Hz,UI1 Voltage Input Mode 10V,UI2 Voltage Input Mode 10V,UI3 Voltage Input Mode 10V,UI4 Voltage Input Mode 10V,UI5 Voltage Input Mode 10V,UI6 Voltage Input Mode 10V,UI7 Voltage Input Mode 10V,UI1 Current Input Mode 10mA,UI2 Current Input Mode 10mA,UI3 Current Input Mode 10mA,UI4 Current Input Mode 10mA,UI5 Current Input Mode 10mA,UI6 Current Input Mode 10mA,UI7 Current Input Mode 10mA,UI1 Resistance Input Mode 10k,UI2 Resistance Input Mode 10k,UI3 Resistance Input Mode 10k,UI4 Resistance Input Mode 10k,UI5 Resistance Input Mode 10k,UI6 Resistance Input Mode 10k,UI7 Resistance Input Mode 10k,UIO1 Current Input Mode 10mA,UIO2 Current Input Mode 10mA,UIO1 Resistance Input Mode 10k,UIO2 Resistance Input Mode 10k,UIO1 Binary Input Mode "0",UIO2 Binary Input Mode "0",UIO1 Binary Input Mode "1",UIO2 Binary Input Mode "1",UIO1 Voltage Output Mode 10V,UIO2 Voltage Output Mode 10V,UIO1 Voltage Output Mode 0V,UIO2 Voltage Output Mode 0V,Rotary Address 1 SW1,Rotary Address 2 SW1,Rotary Address 3 SW1,Rotary Address 4 SW1,Rotary Address 5 SW1,Rotary Address 6 SW1,Rotary Address 7 SW1,Rotary Address 8 SW1,Rotary Address 9 SW1,Rotary Address 1 SW2,Rotary Address 2 SW2,Rotary Address 3 SW2,Rotary Address 4 SW2,Rotary Address 5 SW2,Rotary Address 6 SW2,Rotary Address 7 SW2,Rotary Address 8 SW2,Rotary Address 9 SW2,J11 Address J11.1,J11 Address J11.3,J11 Address J11.5,J11 Address J11.7
S224900532,10/12/2022 02:31:09 p. m.,22.48s,1,Failed,UUT Current Measurment,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S224900532,10/12/2022 02:33:17 p. m.,22.49s,1,Failed,UUT Current Measurment,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S224900532,10/12/2022 02:34:36 p. m.,22.48s,1,Failed,UUT Current Measurment,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S224900532,10/12/2022 02:35:12 p. m.,22.48s,1,Failed,UUT Current Measurment,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S224900532,10/12/2022 02:35:54 p. m.,22.47s,1,Failed,UUT Current Measurment,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S224900532,10/12/2022 02:36:27 p. m.,22.48s,1,Failed,UUT Current Measurment,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S224900561,10/12/2022 02:37:25 p. m.,22.48s,1,Failed,UUT Current Measurment,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S224900532,10/12/2022 02:52:03 p. m.,259.08s,1,Passed,,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,0.1515,25.0146,5.0016,3.3137,5.0814,23.7314,16.4757,Passed,Passed,014565,2495.35,024F45090007576B00029C53000326E9,025044F4FFF15770FFED9C57FFEC26FA,025D9BF6,Passed,Passed,Passed,0251D97D777E0B676DD0000689940006,0252D97F776C0B676E7200038A740002,0253D97377510B606E13000389F40003,0254D98577650B5F6DEC000A89D20008,0255D94577320B606DD2000189A30000,0256D9AB77830B766E24FFF18A10FFF0,0257D99277760B626DFA000789DB0007,Passed,Passed,Passed,Passed,Passed,Passed,Passed,02586E32000A,02596E01FFF5,025A6E6FFFF5,025B6E760005,Passed,Passed,Passed,Passed,38226,45027,35196,45027,23.93,23.93,23.93,23.95,0,0,0,0,0.18,0.19,0.14,0.13,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,10.05,10.02,10.00,10.04,0.01,0.01,0.00,0.00,9.93,10.04,10.06,9.97,0.00,0.01,0.00,0.00,80.00,80.00,10.10,10.10,10.10,10.09,10.09,10.09,10.10,10.01,10.01,10.01,10.01,10.01,10.01,10.01,10001,10003,10002,10002,10002,10002,10002,10.01,10.01,9995,10021,Passed,Passed,Passed,Passed,9.98,9.99,0.01,0.01,10,20,30,20,40,50,60,70,80,1,2,3,2,4,5,4,6,7,89,88,86,82
S224900532,10/12/2022 02:56:34 p. m.,258.66s,1,Passed,,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,0.1501,25.1030,5.0017,3.3137,5.0820,23.3677,22.7660,Passed,Passed,014565,2495.30,024F45080007576700039C51000426E7,025044F4FFF0576EFFEB9C56FFEC26FA,025D9BF5,Passed,Passed,Passed,0251D97F77830B686DCE000689940005,0252D97F77730B686E6F00028A750001,0253D97877570B606E11000489EF0003,0254D987776A0B606DEB000989C80009,0255D94677370B616DD10001899E0001,0256D9AD77880B776E21FFF28A0BFFF0,0257D994777C0B636DF8000889D70008,Passed,Passed,Passed,Passed,Passed,Passed,Passed,02586E2E000A,02596DFFFFF4,025A6E6BFFF6,025B6E720004,Passed,Passed,Passed,Passed,38309,44847,34907,44847,23.93,23.93,23.93,23.95,0,0,0,0,0.17,0.17,0.13,0.11,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,10.05,10.01,9.95,10.04,0.01,0.01,0.00,0.00,9.95,10.01,10.05,10.00,0.00,0.01,0.00,0.00,80.00,80.00,10.10,10.10,10.10,10.09,10.10,10.09,10.10,10.01,10.01,10.01,10.01,10.01,10.01,10.01,10003,10003,10004,10005,10005,10004,10004,10.01,10.01,9992,10022,Passed,Passed,Passed,Passed,9.97,9.99,0.01,0.01,10,20,30,20,40,50,60,70,80,1,2,3,2,4,5,4,6,7,89,88,86,82
S224900532,10/12/2022 03:01:20 p. m.,257.24s,1,Passed,,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,0.1507,25.1095,5.0017,3.3137,5.0820,23.5380,16.6379,Passed,Passed,014565,2495.33,024F45090006576600029C51000426EB,025044F4FFF0576EFFEC9C57FFEB26FA,025D9BF5,Passed,Passed,Passed,0251D98977890B696DCC000689940004,0252D98D77780B676E6E00048A6F0003,0253D981775D0B616E10000389F40001,0254D99277710B616DEA000889C90007,0255D952773C0B616DD0000289A30000,0256D9B7778E0B786E21FFF18A0BFFEF,0257D99D77800B636DF7000989DC0007,Passed,Passed,Passed,Passed,Passed,Passed,Passed,02586E2E000A,02596DFEFFF5,025A6E6BFFF5,025B6E710006,Passed,Passed,Passed,Passed,37976,44786,34907,44786,23.93,23.93,23.93,23.95,0,0,0,0,0.18,0.18,0.14,0.12,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,10.06,10.01,9.96,10.04,0.01,0.01,0.00,0.00,9.99,10.03,10.05,10.00,0.00,0.01,0.00,0.00,80.00,80.00,10.10,10.10,10.10,10.09,10.10,10.09,10.10,10.01,10.01,10.01,10.01,10.01,10.01,10.01,10001,10001,10002,10001,10001,10002,10002,10.01,10.01,9998,10022,Passed,Passed,Passed,Passed,9.97,9.99,0.01,0.01,10,20,30,40,50,60,70,10,80,1,2,3,2,4,5,4,6,7,89,88,86,82
S224900532,10/12/2022 03:05:43 p. m.,259.31s,1,Passed,,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,0.1499,25.1472,5.0017,3.3144,5.0824,23.4912,16.5307,Passed,Passed,014565,2496.10,024F45090006576400039C52000126E7,025044F4FFF0576CFFED9C56FFEE26FC,025D9C02,Passed,Passed,Passed,0251D990778D0B696DCD0005898F0004,0252D993777A0B686E6E00038A6F0003,0253D98877600B626E10000389F50001,0254D99777730B616DE9000889C40008,0255D956773E0B616DD0000289A30000,0256D9BE77910B786E21FFF18A0CFFEF,0257D9A377830B646DF7000889D60008,Passed,Passed,Passed,Passed,Passed,Passed,Passed,02586E2D000A,02596DFEFFF4,025A6E6CFFF4,025B6E710005,Passed,Passed,Passed,Passed,37722,44482,34809,44482,23.93,23.93,23.93,23.95,0,0,0,0,0.17,0.17,0.13,0.11,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,10.05,10.01,10.03,10.04,0.01,0.01,0.00,0.00,9.96,10.00,10.06,10.00,0.00,0.01,0.00,0.00,80.00,80.00,10.10,10.10,10.10,10.09,10.10,10.09,10.10,10.01,10.01,10.01,10.01,10.01,10.01,10.01,9998,10002,10001,10001,10002,10001,10002,10.01,10.01,9986,10019,Passed,Passed,Passed,Passed,9.97,9.99,0.01,0.01,10,20,30,20,40,50,60,70,80,1,2,3,2,4,5,4,6,7,89,88,86,82
S224900532,10/12/2022 03:10:18 p. m.,256.75s,1,Passed,,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,0.1506,25.1360,5.0017,3.3142,5.0822,23.8311,16.9452,Passed,Passed,014565,2497.17,024F450A0006576600039C53000426E6,025044F5FFF1576DFFED9C57FFEC2706,025D9C13,Passed,Passed,Passed,0251D98F778B0B686DCD0006898F0005,0252D994777A0B696E6E00028A6F0002,0253D987775E0B616E11000489ED0003,0254D99577710B606DEA000989C80009,0255D957773D0B626DD10001899F0001,0256D9BD778E0B786E21FFF28A07FFF1,0257D9A577830B646DF7000789DB0006,Passed,Passed,Passed,Passed,Passed,Passed,Passed,02586E2D000B,02596DFEFFF5,025A6E6CFFF6,025B6E710005,Passed,Passed,Passed,Passed,37976,44420,34415,44420,23.93,23.93,23.93,23.95,0,0,0,0,0.18,0.18,0.14,0.12,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,10.06,10.01,9.85,10.04,0.01,0.01,0.00,0.00,9.95,10.02,10.06,10.01,0.00,0.01,0.00,0.00,80.00,80.00,10.10,10.10,10.10,10.09,10.10,10.09,10.10,10.01,10.01,10.01,10.01,10.01,10.01,10.01,10002,10004,10003,10003,10003,10004,10003,10.01,10.01,9977,10018,Passed,Passed,Passed,Passed,9.99,9.99,0.01,0.01,10,20,30,40,50,40,60,70,10,1,2,3,2,4,5,4,6,7,89,88,86,82
S224900532,10/12/2022 03:14:57 p. m.,257.71s,1,Passed,,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,0.1507,25.1366,5.0017,3.3143,5.0822,23.7675,16.5744,Passed,Passed,014565,2495.37,024F45090005576500029C51000126DF,025044F4FFEF576CFFEB9C55FFEB26F8,025D9BF6,Passed,Passed,Passed,0251D99177920B6A6DCB0005898F0004,0252D98F77810B676E6C00038A6C0003,0253D98A77650B636E0F000389EF0001,0254D99877780B626DE9000889CA0006,0255D95477440B616DCE0002899E0002,0256D9BE77960B796E1FFFF18A0BFFEF,0257D9A377880B636DF5000989D60008,Passed,Passed,Passed,Passed,Passed,Passed,Passed,02586E2C0009,02596DFCFFF4,025A6E6AFFF4,025B6E6E0007,Passed,Passed,Passed,Passed,37807,44482,34711,44482,23.93,23.93,23.93,23.95,0,0,0,0,0.18,0.19,0.14,0.13,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,10.06,10.01,9.99,10.04,0.01,0.01,0.00,0.00,9.97,10.00,10.04,10.00,0.00,0.01,0.00,0.00,80.00,80.00,10.09,10.09,10.10,10.09,10.10,10.09,10.10,10.01,10.01,10.01,10.01,10.01,10.01,10.01,9997,9998,10000,10001,10000,10000,10001,10.01,10.01,9984,10019,Passed,Passed,Passed,Passed,9.98,9.99,0.01,0.01,10,20,30,40,50,60,70,80,90,1,2,3,2,4,5,4,6,7,89,88,86,82
S224900561,10/12/2022 03:20:54 p. m.,258.31s,1,Passed,,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,0.1539,24.8216,5.0000,3.3336,5.0913,22.9894,16.0468,Passed,Passed,014565,2493.61,024F44D50008575D00049C34000626E2,025044B2FFF15742FFEF9C3AFFEE26F5,025D9BDA,Passed,Passed,Passed,0251DAEF782D0B746DF6000889E50007,0252DB05781C0B726E2C00038A270003,0253DB0D78350B746E4300048A460004,0254DB23783E0B726DE6000A89D10009,0255DAE278240B776D9D000289730001,0256DB06783C0B866E2BFFF28A32FFF0,0257DB1A78250B6E6E2D00088A280008,Passed,Passed,Passed,Passed,Passed,Passed,Passed,02586E0E000C,02596E94FFF5,025A6E45FFF7,025B6E690005,Passed,Passed,Passed,Passed,31073,43858,38718,43858,23.93,23.93,23.93,23.95,0,0,0,0,0.17,0.18,0.13,0.11,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,10.10,10.03,10.06,10.06,0.01,0.01,0.01,0.01,10.13,10.03,10.08,10.06,0.00,0.01,0.00,0.00,80.00,80.00,10.10,10.10,10.10,10.09,10.10,10.10,10.10,10.01,10.01,10.01,10.01,10.01,10.01,10.01,9998,10001,10001,10003,10001,10002,10002,10.01,10.01,9941,10014,Passed,Passed,Passed,Passed,10.00,10.01,0.01,0.01,10,20,30,20,40,50,40,60,70,1,2,3,2,4,5,4,6,7,89,88,86,82
S224900561,10/12/2022 03:26:16 p. m.,257.88s,1,Passed,,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,0.1525,24.9123,5.0001,3.3347,5.0918,23.6322,16.2226,Passed,Passed,014565,2495.37,024F44D50008575900039C35000426F2,025044B1FFF1573EFFED9C39FFEF2704,025D9BF6,Passed,Passed,Passed,0251DAF578340B746DF3000789E00005,0252DB0878220B726E2900048A1E0004,0253DB13783C0B766E4000048A3C0003,0254DB2878440B736DE3000989CD0007,0255DAE478280B786D9C000289740001,0256DB0B78420B886E28FFF28A23FFF1,0257DB1E782A0B6F6E2C00088A230007,Passed,Passed,Passed,Passed,Passed,Passed,Passed,02586E0B000B,02596E91FFF4,025A6E44FFF5,025B6E650006,Passed,Passed,Passed,Passed,31189,43858,38636,43858,23.93,23.93,23.93,23.95,0,0,0,0,0.18,0.19,0.14,0.13,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,10.08,10.03,10.05,10.06,0.01,0.01,0.01,0.01,10.12,9.99,10.06,10.03,0.00,0.01,0.00,0.00,80.00,80.00,10.10,10.10,10.10,10.09,10.10,10.10,10.10,10.01,10.01,10.01,10.01,10.01,10.01,10.01,10001,10001,10001,10003,10001,10002,10002,10.01,10.01,9989,10015,Passed,Passed,Passed,Passed,10.02,10.00,0.01,0.01,10,20,30,20,40,50,40,60,70,1,2,3,2,4,5,4,6,7,89,88,86,82
S224900561,10/12/2022 03:30:41 p. m.,256.79s,1,Passed,,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,0.1518,24.9668,5.0002,3.3351,5.0920,23.2903,16.3374,Passed,Passed,014565,2493.56,024F44D40006575600039C32000426EA,025044B1FFEF573CFFEC9C37FFED26F6,025D9BD9,Passed,Passed,Passed,0251DB01783A0B766DF2000689D60006,0252DB1678250B726E2600058A230004,0253DB1F78420B776E3E00038A360003,0254DB35784A0B746DE0000889CE0006,0255DAF0782C0B776D9A0004896A0003,0256DB1778480B896E26FFF18A1EFFF0,0257DB29782E0B6E6E2A00098A1E0009,Passed,Passed,Passed,Passed,Passed,Passed,Passed,02586E07000A,02596E8FFFF5,025A6E41FFF5,025B6E610007,Passed,Passed,Passed,Passed,31189,43921,38636,43921,23.93,23.93,23.93,23.95,0,0,0,0,0.17,0.18,0.13,0.11,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,10.09,10.03,10.11,10.06,0.01,0.01,0.01,0.01,10.12,10.04,10.08,10.06,0.00,0.01,0.00,0.00,80.00,80.00,10.10,10.10,10.10,10.09,10.10,10.09,10.10,10.01,10.01,10.01,10.01,10.01,10.01,10.01,9998,10001,9999,10000,10001,10001,10000,10.01,10.01,9999,10016,Passed,Passed,Passed,Passed,10.02,10.00,0.01,0.01,10,20,30,40,50,60,70,80,90,1,2,3,2,4,5,4,6,7,89,88,86,82
S224900561,10/12/2022 03:35:13 p. m.,256.34s,1,Passed,,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,0.1520,24.9692,5.0002,3.3352,5.0920,23.6703,16.4814,Passed,Passed,014565,2493.74,024F44D50005575600039C36000026E2,025044B1FFF0573CFFED9C3AFFEA26F7,025D9BDC,Passed,Passed,Passed,0251DB04783A0B776DF1000689DB0004,0252DB1A78270B736E2600048A1F0004,0253DB2378430B786E3F00028A400001,0254DB38784B0B756DE1000789C80006,0255DAF5782D0B786D9A000289730001,0256DB1B78490B8A6E26FFF08A24FFEF,0257DB2D782F0B6F6E2900098A1F0008,Passed,Passed,Passed,Passed,Passed,Passed,Passed,02586E080009,02596E8EFFF4,025A6E41FFF4,025B6E610006,Passed,Passed,Passed,Passed,30600,43346,38391,43346,23.93,23.93,23.93,23.95,0,0,0,0,0.17,0.18,0.13,0.11,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,10.08,10.03,10.08,10.06,0.01,0.01,0.01,0.01,10.12,10.04,10.07,10.06,0.00,0.01,0.00,0.00,80.00,80.00,10.10,10.10,10.10,10.09,10.10,10.09,10.10,10.01,10.01,10.01,10.01,10.01,10.01,10.01,9995,9999,9999,10001,10001,10001,10001,10.01,10.01,9987,10015,Passed,Passed,Passed,Passed,10.00,10.00,0.01,0.01,10,20,30,40,50,60,70,80,90,1,2,3,2,4,5,4,6,7,89,88,86,82
S224900561,10/12/2022 03:40:30 p. m.,258.11s,1,Passed,,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,0.1527,24.9472,5.0002,3.3349,5.0919,23.3113,16.3452,Passed,Passed,014565,2495.36,024F44D40007575600039C3400032700,025044B0FFF2573BFFEF9C37FFEF2704,025D9BF6,Passed,Passed,Passed,0251DB02783C0B766DF1000789D70005,0252DB16782C0B736E2600048A1E0003,0253DB2078430B776E3D00048A3B0002,0254DB35784D0B746DE0000989CA0007,0255DAF278310B796D990003896B0001,0256DB17784A0B896E26FFF18A1EFFF1,0257DB2B78320B706E2900088A1E0008,Passed,Passed,Passed,Passed,Passed,Passed,Passed,02586E07000A,02596E8EFFF5,025A6E40FFF6,025B6E610006,Passed,Passed,Passed,Passed,30719,43604,38636,43604,23.93,23.93,23.93,23.95,0,0,0,0,0.17,0.18,0.13,0.12,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,10.09,10.03,10.08,10.06,0.01,0.01,0.01,0.01,10.10,10.05,10.09,10.06,0.00,0.01,0.00,0.00,80.00,80.00,10.10,10.10,10.10,10.09,10.10,10.09,10.10,10.01,10.01,10.01,10.00,10.01,10.01,10.01,9999,9998,10001,9998,9998,10001,10000,10.01,10.01,10005,10016,Passed,Passed,Passed,Passed,10.00,10.00,0.01,0.01,10,20,30,40,50,60,70,80,90,1,2,3,2,4,5,4,6,7,89,88,86,82
S224900561,10/12/2022 03:45:03 p. m.,257.15s,1,Passed,,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,0.1521,24.9768,5.0002,3.3352,5.0920,23.6681,16.6830,Passed,Passed,014565,2493.72,024F44D60006575600039C37000326DF,025044B2FFF0573DFFED9C3CFFEC26F5,025D9BDB,Passed,Passed,Passed,0251DB00783A0B766DF3000689DC0005,0252DB1578270B726E2800058A1E0004,0253DB1E78430B776E4000038A3B0002,0254DB34784B0B746DE2000889C90007,0255DAF0782E0B786D9C0002896F0002,0256DB1678490B8A6E28FFF18A28FFEF,0257DB2878300B6F6E2C00088A230008,Passed,Passed,Passed,Passed,Passed,Passed,Passed,02586E09000A,02596E90FFF3,025A6E43FFF5,025B6E630007,Passed,Passed,Passed,Passed,30719,43604,38636,43604,23.93,23.93,23.93,23.95,0,0,0,0,0.17,0.17,0.13,0.11,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,10.08,10.03,10.04,10.06,0.01,0.01,0.01,0.01,10.12,10.03,10.06,10.05,0.00,0.01,0.00,0.00,80.00,80.00,10.10,10.10,10.10,10.09,10.10,10.09,10.10,10.01,10.01,10.01,10.01,10.01,10.01,10.01,9998,9999,9998,9998,9999,10000,9998,10.01,10.01,9987,10015,Passed,Passed,Passed,Passed,10.00,10.00,0.01,0.01,10,20,30,20,40,50,60,70,10,1,2,3,2,4,5,4,6,7,89,88,86,82
S224900574,10/12/2022 03:49:46 p. m.,256.18s,1,Passed,,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,0.1541,24.7321,5.0015,3.3225,5.0867,23.2019,16.1926,Passed,Passed,014565,2496.52,024F44D90006576400029C67000426E3,025044DCFFF1578BFFEE9C6AFFEF26F3,025D9C08,Passed,Passed,Passed,0251DA0F77AC0B696E1E00058A060005,0252D9BD77840B696E4400028A1A0002,0253D9E977990B686E5100028A4A0002,0254DA0677B80B6A6E1C000889F80008,0255D9EE779C0B6C6E11000189F90000,0256DA0A77C40B7E6E24FFF18A02FFF1,0257D9EB77A00B676E2D00068A150006,Passed,Passed,Passed,Passed,Passed,Passed,Passed,02586E72000A,02596E1EFFF5,025A6E60FFF4,025B6E740005,Passed,Passed,Passed,Passed,30359,41938,39356,41938,23.93,23.93,23.93,23.95,0,0,0,0,0.18,0.19,0.14,0.13,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,10.05,10.02,9.92,10.05,0.01,0.00,0.01,0.00,10.13,10.02,10.07,10.02,0.00,0.00,0.01,0.00,80.00,80.00,10.10,10.09,10.10,10.09,10.10,10.09,10.10,10.01,10.01,10.01,10.01,10.01,10.01,10.01,10007,10010,10009,10010,10011,10010,10010,10.01,10.01,9990,10014,Passed,Passed,Passed,Passed,9.99,9.99,0.01,0.01,10,20,30,20,40,50,60,70,80,1,2,3,2,4,5,4,6,7,89,88,86,82
S224900574,10/12/2022 03:54:15 p. m.,257.14s,1,Passed,,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,0.1519,24.8577,5.0020,3.3243,5.0874,23.3613,16.2569,Passed,Passed,014565,2497.98,024F44D70005575C00019C63000326E7,025044DBFFEF5784FFED9C67FFED26FC,025D9C20,Passed,Passed,Passed,0251DA2F77C30B6B6E18000589FD0003,0252D9DD779A0B686E3F00048A150002,0253DA0B77AF0B6B6E4A00038A3F0001,0254DA2977CF0B6C6E16000889F80006,0255DA0C77B10B6C6E0C000289F50001,0256DA2B77DB0B816E1FFFF08A02FFEE,0257DA0A77B30B666E2700098A0B0008,Passed,Passed,Passed,Passed,Passed,Passed,Passed,02586E6C0009,02596E18FFF4,025A6E59FFF5,025B6E6D0007,Passed,Passed,Passed,Passed,30719,42213,38959,42213,23.93,23.93,23.93,23.95,0,0,0,0,0.17,0.18,0.13,0.11,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,10.07,10.02,9.95,10.05,0.01,0.00,0.01,0.00,10.15,10.05,10.09,10.04,0.00,0.00,0.00,0.00,80.00,80.00,10.10,10.10,10.10,10.10,10.10,10.10,10.10,10.01,10.01,10.01,10.01,10.01,10.01,10.01,9997,10001,10001,10000,10001,10002,10003,10.01,10.01,9986,10012,Passed,Passed,Passed,Passed,9.99,9.99,0.01,0.01,10,20,30,40,50,60,70,150,80,1,2,3,2,4,5,4,6,7,89,88,86,82
